id,name,type,typecode,lng,lat
B0K07DKEJE,惠灵顿市集,购物服务;综合市场;蔬菜市场,060705,117.16612558484702,39.150225099272234
B00160CWPD,德宝粮油水果超市(御河湾店),购物服务;综合市场;农副产品市场,060703,117.16767804743094,39.15390280828836
B0FFI5CQHX,胖子水果蔬菜超市(日照里店),购物服务;综合市场;果品市场|购物服务;综合市场;蔬菜市场,060704|060705,117.18822932856722,39.16028000198911
B0G19GAJJ8,新馨果蔬(河庭花苑2期店),购物服务;综合市场;果品市场,060704,117.16593114774383,39.150777404898534
B0HKYHVXZU,薛记炒货(天津陆家嘴店),购物服务;综合市场;果品市场,060704,117.16521528510863,39.1469343645592
B0G0N9YQC0,四季鲜果(河庭花苑店),购物服务;综合市场;果品市场,060704,117.16568066469397,39.15085888710103
B0FFKT5HLE,老沧州香油房,购物服务;综合市场;农副产品市场,060703,117.1953118539387,39.15739213389062
B0G13D0ZPF,辈呗香老味果仁,购物服务;综合市场;果品市场|餐饮服务;餐饮相关场所;餐饮相关,060704|050000,117.1959228122478,39.15696432598158
B0IRJRQSTM,小伟鲜活水产(月皎里店),购物服务;综合市场;水产海鲜市场,060706,117.19313233697342,39.15906473033554
B0FFHDBD0W,馨品水果销售(西北角店),购物服务;综合市场;果品市场,060704,117.16482278577942,39.145036767281
B0I1JYBL4A,榴壹品猫山王榴莲(天津总店),购物服务;综合市场;果品市场,060704,117.17104846731009,39.1375459077232
B0H3ZREQVI,毛毛酸梅汤(民族楼店),购物服务;综合市场;农副产品市场|餐饮服务;餐饮相关场所;餐饮相关,060703|050000,117.1651706545846,39.14336242363095
B0J2N5DC2P,钟意·荣都便民菜市场,购物服务;综合市场;蔬菜市场,060705,117.17493376532487,39.16078818975359
B0KAOBRJCB,佳佳乐果生鲜超市(金蕾花园店),购物服务;综合市场;果品市场,060704,117.19844476047528,39.15439363955445
B0J6ADZDNW,十月市场,购物服务;综合市场;农副产品市场,060703,117.1973238318396,39.15708637157287
B0LRY9WJ1L,开心橙子(金钟路店),购物服务;综合市场;果品市场,060704,117.1982825795262,39.1540246209817
B001616RL6,伯海老城里十三香炒货(总店),购物服务;综合市场;果品市场|购物服务;综合市场;农副产品市场,060704|060703,117.16518272901654,39.14295569050125
B0LDZRN402,天津市河北区津鲜阁果蔬超市,购物服务;综合市场;果品市场,060704,117.17495781516583,39.160746258875264
B0HRA5KIUZ,众惠奶站(金海道店),购物服务;综合市场;农副产品市场,060703,117.1995434866171,39.15277320814069
B0FFFA1YCS,桂盛德香油坊,购物服务;综合市场;农副产品市场,060703,117.16453222180157,39.14516314739258
B0FFFP9L6R,戴记糖坊(西马路店),购物服务;综合市场;果品市场|餐饮服务;餐饮相关场所;餐饮相关,060704|050000,117.1651797085966,39.14307161522207
B0FFILNTOA,T PARCO悦力场(装修中),购物服务;商场;购物中心|购物服务;商场;普通商场|购物服务;综合市场;综合市场,060101|060102|060700,117.18363751234436,39.152437808048795
B0L2ZO4242,阿媛甄选·社区团购精品水果(建设中),购物服务;综合市场;果品市场,060704,117.17594560209571,39.15315459243695
B0FFFVKTQO,西北角,购物服务;综合市场;果品市场,060704,117.16518976348053,39.14278880391258
B0L35RFNFN,视界鲜奶家(金海道店),购物服务;综合市场;农副产品市场,060703,117.199517502563,39.15236541419245
B0016160IH,众品冷鲜肉(金海道店),购物服务;综合市场;农副产品市场,060703,117.19965166197358,39.15255549427528
B0LUKAKWB4,伊个农场品质生活馆,购物服务;综合市场;农副产品市场,060703,117.1997767818421,39.14503917442359
B0G22OZD6T,小不点水果蔬菜(金波里店),购物服务;综合市场;果品市场,060704,117.19905668053492,39.15385285760546
B0K1266B0E,西北角黑老姑清真食品店,购物服务;综合市场;农副产品市场,060703,117.16501130809863,39.14372390818628
B0FFJKIQB9,佳家乐果菜店(金波里店),购物服务;综合市场;果品市场|购物服务;综合市场;蔬菜市场,060704|060705,117.19967566556734,39.15278639096032
B0KARMFWHS,熙园酱菜,购物服务;综合市场;农副产品市场,060703,117.16445616334846,39.14449440620681
B0G1MMWT0E,蛋糕先生DIY烘焙坊(暂停营业),购物服务;综合市场;农副产品市场,060703,117.17340094142051,39.160605472357716
B0L2Y5V0V0,视界鲜奶家(鼓楼店),购物服务;综合市场;农副产品市场,060703,117.16680309318403,39.14054017653364
