id,name,type,typecode,lng,lat
B0FFLECTM5,平安钟,风景名胜;风景名胜相关;旅游景点,110000,117.18653879204304,39.142164971413834
B0FFG21RLJ,李叔同故居纪念馆-佛堂,风景名胜;风景名胜相关;旅游景点,110000,117.1902627621669,39.14359834300706
B0FFG2HK6E,李叔同故居纪念馆-园林景区,风景名胜;风景名胜相关;旅游景点,110000,117.19065139545935,39.14353101988962
B0FFG1VA0U,建镇仓关王庙碑亭碑,风景名胜;风景名胜相关;旅游景点,110000,117.18588067342938,39.14218483435735
B0FFG0IVV4,藏经阁,风景名胜;风景名胜相关;旅游景点,110000,117.18584464028726,39.14196190653339
B0FFH1NRK5,圣心医院旧址,风景名胜;风景名胜相关;旅游景点,110000,117.19368283654003,39.13807316792396
B0KUBRV5MT,论语墙,风景名胜;风景名胜相关;旅游景点,110000,117.18329136778218,39.14090911234942
B0FFHFJWWG,北安道华世奎旧居,风景名胜;风景名胜;纪念馆,110204,117.19256926349571,39.136914099784065
B0FFG0HWTN,妈祖泉,风景名胜;风景名胜相关;旅游景点,110000,117.18628235325016,39.142203510644535
B0FFG2HGBI,李叔同故居纪念馆-桐达钱庄,风景名胜;风景名胜相关;旅游景点,110000,117.1904100041776,39.143559607727916
B0LB3RBN2B,奉仁斋,风景名胜;风景名胜相关;旅游景点,110000,117.17460465021574,39.14111534426998
B0FFI3YPJ6,大悲禅院-药师殿,风景名胜;风景名胜;寺庙道观,110205,117.18464989654346,39.15536482285672
B0KUBLZ9FQ,泮池,风景名胜;风景名胜相关;旅游景点,110000,117.18277849138448,39.140736316062366
B0FFGI1YF0,天主堂,风景名胜;风景名胜;教堂,110206,117.16317859820667,39.13786999766112
B0FFGI6FV9,原意租界花园,风景名胜;风景名胜相关;旅游景点,110000,117.1926138017817,39.133202409987426
