id,name,type,typecode,lng,lat
B0FFFOGAW7,天津市第四中心医院学术报告厅,医疗保健服务;综合医院;三级甲等医院,090101,117.20337911791688,39.16378301258641
B0016084FU,天津中医药大学附属南开中医院(本部),医疗保健服务;综合医院;综合医院,090100,117.15944726365977,39.13270515201286
B001617IUO,天津市第四中心医院放射科,医疗保健服务;综合医院;三级甲等医院,090101,117.20300360494959,39.16411430822343
B0FFHKE5NT,南开大学附属第四中心医院肠道门诊,医疗保健服务;综合医院;三级甲等医院,090101,117.20329396314345,39.1641656708348
B00160EAVH,仁心医院,医疗保健服务;综合医院;综合医院,090100,117.17006600074392,39.12667364507403
B001611YEA,河东正鼎和中医医院,医疗保健服务;诊所;诊所|医疗保健服务;综合医院;综合医院,090300|090100,117.2080681413023,39.13572981824892
B0FFFFLD39,天津市职业病防治院住院部,医疗保健服务;综合医院;综合医院,090100,117.2109253934843,39.14133180843254
B001605X0R,天津津华医院,医疗保健服务;综合医院;综合医院|医疗保健服务;专科医院;专科医院,090100|090200,117.17941958226173,39.124377219928014
B0FFF2OWSW,天津中医药大学附属南开中医院急诊,医疗保健服务;综合医院;综合医院,090100,117.15977687950303,39.13269377168833
B0FFGU5TUM,天津中医药大学附属南开中医院门诊,医疗保健服务;综合医院;综合医院,090100,117.15951438386824,39.13274325374927
B00160EC3W,天津市口腔医院,医疗保健服务;综合医院;三级甲等医院,090101,117.19988021120129,39.12690725578615
B0I6JU2HAU,天津市中心妇产科医院南开院区门诊部,医疗保健服务;专科医院;妇科医院|医疗保健服务;综合医院;三级甲等医院,090209|090101,117.16692719009347,39.12586127070142
B00160630F,天津市中西医结合医院南开医院老院区,医疗保健服务;综合医院;三级甲等医院,090101,117.16398146623924,39.12718895062164
B0FFHIGWN2,天津阳光医院,医疗保健服务;综合医院;综合医院|医疗保健服务;专科医院;专科医院,090100|090200,117.20811954115896,39.164698554091395
B0G2ZNEKR8,天津二七二医院,医疗保健服务;综合医院;三级甲等医院,090101,117.17494561560798,39.122694099912145
B00161669V,天津市中西医结合医院南开医院,医疗保健服务;综合医院;三级甲等医院,090101,117.16392152714384,39.125819667809154
B0FFFFZA7T,荐福医院,医疗保健服务;综合医院;综合医院,090100,117.16115990837282,39.168530926335606
B0FFHSHYHR,惠慈医院,医疗保健服务;综合医院;综合医院,090100,117.21315900972375,39.137240730610415
B0FFLJCML6,天津市中西医结合医院南开医院住院部,医疗保健服务;综合医院;三级甲等医院,090101,117.16412691326352,39.125826048410325
B0J1Z1N2LV,天津二七二医院体检中心,医疗保健服务;综合医院;三级甲等医院,090101,117.17506580842534,39.1229271793979
B0FFFAF5NE,天津二七二医院急诊急救中心,医疗保健服务;综合医院;三级甲等医院,090101,117.17458791316864,39.12301025003881
B0JGHKMU2G,中国人民解放军第二七二医院门诊部,医疗保健服务;综合医院;三级甲等医院,090101,117.17414809942825,39.12299344989974
B0LGHUMS71,南开医院中西医结合临床中心(建设中),医疗保健服务;综合医院;综合医院,090100,117.16409169760975,39.12700227001026
B0FFJCSS1C,天津市中西医结合医院南开医院体检中心,医疗保健服务;综合医院;三级甲等医院,090101,117.16375517796884,39.12610218528841
B0IKLUXHIT,天津市口腔医院发热门诊,医疗保健服务;综合医院;三级甲等医院,090101,117.20000841263591,39.1266885721836
B0G2C58JZX,天津市中西医结合医院南开医院综合楼,医疗保健服务;综合医院;综合医院,090100,117.16343446852058,39.126934081248194
B0FFHCL5GF,天津市中西医结合医院南开医院健康管理中心,医疗保健服务;综合医院;三级甲等医院,090101,117.1634785480619,39.126961147336274
B0FFFRDJPJ,天津二七二医院发热门诊,医疗保健服务;综合医院;三级甲等医院,090101,117.17462598535806,39.122997327961784
B0JKDM5F5J,天津二七二医院住院部,医疗保健服务;综合医院;三级甲等医院,090101,117.17486744209619,39.12292181800861
B001616VQ0,天津二七二医院综合楼,医疗保健服务;综合医院;三级甲等医院,090101,117.17604662853668,39.122844028451034
B0FFGRMAL9,天津二七二医院皮肤科,医疗保健服务;综合医院;三级甲等医院,090101,117.17429538201723,39.12292076550462
B0FFF2R2VL,天津市中西医结合医院南开医院门诊部,医疗保健服务;综合医院;三级甲等医院,090101,117.16429431453965,39.12514977162616
B001616VL9,盛达园社区卫生服务站,医疗保健服务;综合医院;卫生院,090102,117.15062244898536,39.13867142938327
B0FFH97QNO,天津市中西医结合医院·南开医院氧疗科,医疗保健服务;综合医院;三级甲等医院,090101,117.16364993299098,39.126470765047706
B0FFHSLRAW,天津二七二医院战备楼,医疗保健服务;综合医院;三级甲等医院,090101,117.17518207359579,39.12253063359975
B0IGRCZLHX,天津市中西医结合医院南开医院预防保健科,医疗保健服务;综合医院;三级甲等医院,090101,117.16401770589077,39.12583883622822
B0H37ZC4J7,天津市中西医结合医院南开医院南区,医疗保健服务;综合医院;三级甲等医院,090101,117.1642842469874,39.125532520818474
